,Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Battery ID
8121,594,1540.75,468.0,3.91,3.745,2786.375,3717.0,8491.38,511,8
8122,595,191182.31,354794.62799999997,4.249,3.3310000000000004,59969.984000000004,71280.0,71280.0,510,8
8123,596,1572.0,466.7142857,3.898,3.575,3557.952,4652.35,10520.35,509,8
8124,597,1584.0,470.14285710000007,3.909,3.5660000000000003,3026.288,3896.29,8468.29,508,8
8125,598,1584.0,472.0,3.912,3.562,3074.3520000000003,3932.35,8360.35,507,8
8126,599,1596.0,474.0,3.9139999999999997,3.5610000000000004,3092.256,3932.26,8360.26,506,8
8127,600,1596.0,472.0,3.9139999999999997,3.5589999999999997,3097.152,3932.35,8324.35,505,8
8128,601,1596.0,474.42857139999995,3.915,3.5580000000000003,3092.383,3932.38,8360.38,504,8
8129,602,1584.0,474.42857139999995,3.9139999999999997,3.5580000000000003,3089.952,3932.36,8324.36,503,8
8130,603,1584.0,471.42857139999995,3.915,3.557,3086.32,3932.32,8324.32,502,8
8131,604,1584.0,471.42857139999995,3.915,3.557,3075.5820000000003,3932.38,8288.38,501,8
8132,605,1584.0,470.14285710000007,3.9139999999999997,3.557,3068.321,3932.32,8322.52,500,8
8133,606,1584.0,468.85714289999993,3.9139999999999997,3.557,3056.383,3896.38,8324.38,499,8
8134,607,1572.0,467.0,3.9139999999999997,3.557,3044.3909999999996,3896.42,8288.39,498,8
8135,608,1572.0,467.57142860000005,3.9139999999999997,3.557,3032.3520000000003,3896.35,8288.35,497,8
8136,609,1572.0,466.0,3.9130000000000003,3.557,3026.3590000000004,3896.36,8294.72,496,8
8137,610,1572.0,466.2857143,3.9139999999999997,3.557,3017.9440000000004,3860.34,8288.34,495,8
8138,611,1572.0,465.0,3.9130000000000003,3.5580000000000003,3010.712,3860.31,8252.31,494,8
8139,612,1560.0,464.0,3.9130000000000003,3.5580000000000003,3002.312,3860.31,8252.31,493,8
8140,613,1560.0,462.0,3.9130000000000003,3.5580000000000003,2996.453,3860.45,8305.95,492,8
8141,614,1565.83,460.7142857,3.912,3.557,2990.265,3860.27,8288.27,491,8
8142,615,1562.89,462.42857139999995,3.9130000000000003,3.5580000000000003,2981.991,3824.39,8252.39,490,8
8143,616,1560.0,461.14285710000007,3.912,3.5589999999999997,2972.344,3824.34,8288.34,489,8
8144,617,1548.0,459.0,3.912,3.5580000000000003,2960.282,3824.28,8288.28,488,8
8145,618,1548.0,456.85714289999993,3.911,3.5580000000000003,2954.25,3824.25,8252.25,487,8
8146,619,1528.81,462.01599999999996,3.9,3.8569999999999998,2758.0159999999996,3696.0,8568.0,486,8
8147,620,1536.0,454.7142857,3.8989999999999996,3.859,2708.375,3608.38,8432.38,485,8
8148,621,1548.0,457.7142857,3.907,3.565,2912.344,3752.34,8288.34,484,8
8149,622,1548.0,458.57142860000005,3.91,3.562,2945.975,3788.38,8288.38,483,8
8150,623,1548.0,458.0,3.91,3.56,2954.312,3788.31,8301.75,482,8
8151,624,1548.0,458.57142860000005,3.91,3.5589999999999997,2948.344,3788.34,8252.34,481,8
8152,625,1548.0,457.2857143,3.91,3.5589999999999997,2942.219,3788.22,8252.22,480,8
8153,626,1548.0,456.0,3.909,3.5589999999999997,2936.344,3788.34,8288.34,479,8
8154,627,1536.0,454.7142857,3.909,3.5610000000000004,2924.312,3788.31,8216.31,478,8
8155,628,1536.0,453.42857139999995,3.908,3.56,2918.468,3752.47,8216.47,477,8
8156,629,1536.0,453.0,3.908,3.5610000000000004,2906.406,3752.41,8216.41,476,8
8157,630,1536.0,450.88814289999993,3.908,3.5610000000000004,2900.343,3752.34,8216.34,475,8
8158,631,1524.0,449.6,3.907,3.563,2888.375,3752.38,8252.38,474,8
8159,632,1524.0,449.57142860000005,3.907,3.562,2882.375,3716.38,8180.38,473,8
8160,633,1524.0,448.2857143,3.907,3.562,2876.343,3716.34,8216.34,472,8
8161,634,1524.03,448.2857143,3.907,3.563,2866.744,3716.34,8180.34,471,8
8162,635,1524.0,447.0,3.907,3.5639999999999996,2858.344,3716.34,8180.34,470,8
8163,636,1512.0,445.7142857,3.906,3.563,2852.344,3716.31,8180.31,469,8
8164,637,1512.0,445.0285714,3.906,3.563,2840.344,3680.34,8180.34,468,8
8165,638,1512.0,444.4197143,3.906,3.5639999999999996,2834.312,3680.31,8180.31,467,8
8166,639,1512.0,444.34285710000006,3.906,3.5639999999999996,2828.219,3680.22,8216.22,466,8
8167,640,1512.0,443.14285710000007,3.905,3.565,2822.25,3680.25,8216.25,465,8
8168,641,1512.0,442.8,3.905,3.565,2816.343,3680.34,8144.34,464,8
8169,642,1500.0,441.85714289999993,3.905,3.5669999999999997,2809.0190000000002,3644.22,8180.22,463,8
8170,644,6179.78,440.14285710000007,4.074,4.191,-20.33600001,224.38,4652.38,461,8
8171,645,1500.03,437.14285710000007,3.8989999999999996,3.571,2750.321,3608.32,8180.32,460,8
8172,646,1500.0,438.51428569999996,3.9010000000000002,3.57,2774.353,3608.35,8216.35,459,8
8173,647,1500.0,438.51428569999996,3.9019999999999997,3.569,2780.478,3608.48,8180.48,458,8
8174,648,1500.0,438.42857139999995,3.9019999999999997,3.568,2774.383,3608.38,8180.38,457,8
8175,649,1488.0,437.8285714,3.9019999999999997,3.568,2768.32,3608.32,8144.32,456,8
8176,650,1488.0,437.14285710000007,3.9019999999999997,3.569,2762.3520000000003,3608.35,8144.35,455,8
8177,651,1488.0,434.74285710000004,3.9010000000000002,3.569,2756.316,3608.32,8144.32,454,8
8178,652,1488.0,435.42857139999995,3.903,3.569,2756.32,3608.32,8144.32,453,8
8179,653,1488.0,435.42857139999995,3.903,3.569,2762.3520000000003,3608.35,8144.35,452,8
8180,654,1488.0,437.14285710000007,3.903,3.568,2756.32,3608.32,8180.32,451,8
8181,655,1488.0,434.14285710000007,3.9019999999999997,3.569,2750.25,3608.25,8144.25,450,8
8182,656,1488.0,435.85714289999993,3.9019999999999997,3.569,2744.219,3572.22,8180.22,449,8
8183,657,1487.99,434.04914289999994,3.9019999999999997,3.569,2738.2270000000003,3572.23,8144.23,448,8
8184,658,1476.0,433.37142860000006,3.9019999999999997,3.569,2738.485,3572.48,8108.48,447,8
8185,659,1475.97,433.28914289999994,3.9010000000000002,3.57,2732.328,3572.36,8144.33,446,8
8186,660,1476.0,432.68571430000003,3.9010000000000002,3.57,2722.759,3572.36,8180.36,445,8
8187,661,1476.0,432.0,3.9,3.57,2715.512,3572.31,8108.31,444,8
8188,662,1476.0,432.0,3.9010000000000002,3.57,2708.328,3536.33,8108.33,443,8
8189,663,1476.0,429.6,3.9010000000000002,3.571,2702.219,3536.22,8108.22,442,8
8190,664,1476.0,430.7142857,3.9010000000000002,3.57,2702.344,3536.34,8144.34,441,8
8191,665,1476.0,428.9142857,3.9,3.571,2696.3543329999998,3536.34,8144.34,440,8
8192,666,1464.0,429.42857139999995,3.9,3.572,2690.2340000000004,3536.23,8144.23,439,8
8193,667,1449.59,435.602,3.89,3.875,2485.0,3416.0,8491.02,438,8
8194,668,190329.45,4695.0075,4.243,3.335,58409.986,69989.99,69989.99,437,8
8195,669,1440.0,400.8,3.889,3.577,3844.353,4672.35,10252.35,436,8
8196,670,1464.0,405.25714289999996,3.906,3.608,2696.353,3500.35,8180.35,435,8
8197,671,1464.0,408.0,3.909,3.602,2750.32,3572.32,8072.32,434,8
8198,672,1464.0,409.2857143,3.911,3.6,2756.35,3572.35,8000.35,433,8
8199,673,1464.0,409.37142860000006,3.912,3.6,2758.783,3572.38,8000.38,432,8
8200,674,1464.0,407.57142860000005,3.912,3.5989999999999998,2750.3509999999997,3572.35,8000.35,431,8
8201,675,1452.0,406.9714286,3.912,3.5989999999999998,2738.2540000000004,3536.25,7964.26,430,8
8202,676,1452.0,406.2857143,3.912,3.5989999999999998,2726.32,3536.32,7928.32,429,8
8203,677,1428.0,396.9,3.907,3.6,2702.3520000000003,3500.35,7964.35,428,8
8204,678,1416.0,392.22857139999996,3.906,3.6039999999999996,2624.32,3428.32,7964.32,427,8
8205,679,1416.0,391.54285710000005,3.905,3.6060000000000003,2588.32,3392.32,7928.32,426,8
8206,680,1404.0,390.0,3.906,3.6069999999999998,2570.351,3392.35,7856.35,425,8
8207,681,1404.0,388.45714289999995,3.905,3.6069999999999998,2558.383,3356.38,7892.38,424,8
8208,682,1404.0,387.77142860000004,3.905,3.6069999999999998,2548.7974289999997,3356.23,7892.23,423,8
8209,683,1392.0,387.0857143,3.904,3.608,2534.328,3356.33,7856.33,422,8
8210,684,1392.0,386.4,3.904,3.609,2522.359,3320.36,7880.52,421,8
8211,685,1380.0,384.6,3.903,3.609,2504.344,3320.34,7856.34,420,8
8212,686,1380.0,383.7,3.903,3.609,2486.344,3284.34,7856.34,419,8
8213,687,1380.0,380.4,3.903,3.609,2474.344,3284.34,7820.34,418,8
8214,688,1380.0,381.5,3.903,3.61,2456.344,3248.34,7820.34,417,8
8215,689,1368.0,380.57142860000005,3.9019999999999997,3.61,2450.313,3248.31,7856.31,416,8
8216,690,1368.0,379.8857143,3.9019999999999997,3.609,2438.36,3248.36,7784.36,415,8
8217,691,1368.0,379.2,3.9010000000000002,3.61,2432.235,3248.23,7784.23,414,8
8218,692,1346.41,384.0,3.8939999999999997,3.8960000000000004,2205.0,3094.02,8274.02,413,8
8219,693,1356.0,377.7,3.8939999999999997,3.8939999999999997,2168.406,3032.41,8072.41,412,8
8220,694,1368.0,379.1876,3.9,3.614,2396.313,3212.31,7856.31,411,8
8221,695,1368.0,380.1,3.9019999999999997,3.61,2426.375,3212.38,7856.38,410,8
8222,696,1368.0,378.0,3.9010000000000002,3.611,2426.313,3212.31,7856.31,409,8
8223,697,1366.28,378.3,3.9010000000000002,3.61,2414.312,3212.31,7820.31,408,8
8224,698,1356.0,377.4,3.9010000000000002,3.612,2402.344,3212.34,7856.34,407,8
8225,699,1356.0,375.6,3.9,3.611,2390.344,3212.34,7856.34,406,8
8226,700,1344.0,374.688375,3.9,3.612,2378.312,3176.31,7784.31,405,8
8227,701,1344.0,373.8,3.8989999999999996,3.611,2366.375,3176.38,7784.38,404,8
8228,702,1344.0,372.5,3.8989999999999996,3.612,2354.344,3140.34,7820.34,403,8
8229,703,1344.0,370.0,3.898,3.612,2348.375,3140.38,7784.38,402,8
8230,704,1332.0,369.5,3.898,3.613,2336.344,3140.34,7748.34,401,8
8231,705,1332.0,369.0,3.898,3.614,2330.375,3140.38,7712.38,400,8
8232,706,1332.0,366.9,3.898,3.613,2322.598714,3104.31,7748.31,399,8
8233,707,1320.0,366.85714289999993,3.8960000000000004,3.614,2312.343,3104.34,7784.34,398,8
8234,708,1320.0,365.1,3.897,3.614,2300.343,3104.34,7748.34,397,8
8235,709,1320.0,365.7,3.895,3.615,2288.281,3068.28,7748.28,396,8
8236,710,1308.0,363.9,3.8939999999999997,3.615,2270.344,3068.34,7748.34,395,8
8237,711,1316.06,361.5,3.8939999999999997,3.616,2258.375,3032.38,7784.38,394,8
8238,712,1308.0,363.0,3.8939999999999997,3.616,2246.344,3032.34,7712.34,393,8
8239,713,1308.0,363.0,3.8930000000000002,3.617,2235.232143,3032.38,7748.38,392,8
8240,714,1308.0,363.0,3.895,3.617,2234.25,3032.25,7784.25,391,8
8241,715,1296.0,359.5,3.8930000000000002,3.638,2234.406,3032.41,7712.41,390,8
8242,716,1281.62,367.219,3.886,3.907,1981.0,2856.0,8155.0,389,8
8243,717,1296.0,363.5,3.887,3.9010000000000002,1973.975,2816.38,7964.38,388,8
8244,718,1308.0,363.6,3.892,3.62,2216.25,2996.25,7856.25,387,8
8245,719,1308.0,363.0,3.8939999999999997,3.6180000000000003,2228.375,3032.38,7748.38,386,8
8246,720,1308.0,363.0,3.8930000000000002,3.617,2240.25,3032.25,7748.25,385,8
8247,721,1308.0,362.1,3.8939999999999997,3.62,2234.25,3032.25,7748.25,384,8
8248,722,1296.0,360.0,3.8930000000000002,3.6189999999999998,2222.375,2996.38,7784.38,383,8
8249,723,1296.0,359.4,3.891,3.6189999999999998,2210.375,2996.38,7748.38,382,8
8250,724,1296.0,358.0,3.891,3.6180000000000003,2198.188,2996.19,7748.19,381,8
8251,725,1284.0,357.8666667,3.89,3.6189999999999998,2186.375,2960.38,7743.44,380,8
8252,726,1284.0,356.8,3.89,3.6189999999999998,2178.597714,2960.31,7712.31,379,8
8253,727,1284.0,354.9,3.89,3.62,2173.517857,2960.38,7712.38,378,8
8254,728,1284.0,356.0,3.89,3.6189999999999998,2168.375,2960.38,7712.38,377,8
8255,729,1284.0,354.0,3.889,3.62,2162.312,2924.31,7676.31,376,8
8256,730,1272.0,354.0,3.889,3.6210000000000004,2156.375,2924.38,7604.38,375,8
8257,731,1272.0,353.3333333,3.888,3.622,2147.7405710000003,2924.31,7659.69,374,8
8258,732,1272.0,354.0,3.888,3.6210000000000004,2137.517857,2924.38,7640.38,373,8
8259,733,1260.0,351.5,3.887,3.623,2127.169143,2924.31,7604.31,372,8
8260,734,1260.0,350.0,3.885,3.622,2116.8844289999997,2888.31,7604.31,371,8
8261,735,1260.0,350.5,3.886,3.623,2106.598714,2888.31,7604.31,370,8
8262,736,1260.0,349.3333333,3.886,3.6239999999999997,2101.392857,2888.25,7604.25,369,8
8263,737,1262.62,347.3333333,3.886,3.623,2096.25,2888.25,7604.25,368,8
8264,738,1248.0,346.8,3.885,3.625,2091.107143,2852.25,7496.25,367,8
8265,739,1251.62,344.6666667,3.883,3.625,2084.312,2852.31,7604.31,366,8
8266,740,1238.38,355.18699999999995,3.88,3.912,1827.0,2695.0,8071.0,365,8
8267,741,1260.0,349.3333333,3.883,3.905,1838.3120000000001,2672.31,7892.31,364,8
8268,742,1248.0,348.3,3.8819999999999997,3.627,2090.25,2852.25,7676.25,363,8
8269,743,1260.0,348.5,3.884,3.627,2084.187,2852.19,7568.19,362,8
8270,744,1260.0,349.0,3.886,3.6260000000000003,2096.375,2888.38,7568.38,361,8
8271,745,1260.0,347.0,3.886,3.625,2096.313,2888.31,7568.31,360,8
8272,746,1248.0,348.0,3.886,3.625,2090.312,2852.31,7568.31,359,8
8273,747,1248.0,346.5,3.886,3.627,2084.25,2852.25,7568.25,358,8
8274,748,1248.0,348.0,3.886,3.6260000000000003,2078.437,2852.44,7532.44,357,8
8275,749,1248.0,346.6666667,3.886,3.6260000000000003,2072.375,2852.38,7574.0,356,8
8276,750,1248.0,345.5,3.885,3.627,2070.597714,2852.31,7568.31,355,8
8277,751,1248.0,345.47675,3.885,3.6260000000000003,2065.392857,2852.25,7532.25,354,8
8278,752,1248.0,345.5,3.885,3.627,2065.517857,2816.38,7568.38,353,8
8279,753,1248.0,345.5,3.886,3.627,2060.313,2816.31,7604.31,352,8
8280,754,1248.0,343.5,3.886,3.627,2060.25,2816.25,7568.25,351,8
8281,755,1248.0,345.0,3.885,3.627,2055.170143,2816.31,7568.31,350,8
8282,756,1248.0,344.5,3.885,3.6260000000000003,2055.170143,2816.31,7604.31,349,8
8283,757,1236.0,344.6666667,3.884,3.6260000000000003,2054.375,2816.38,7640.38,348,8
8284,758,1236.0,343.5,3.883,3.627,2044.884429,2816.31,7532.31,347,8
8285,759,1236.0,344.6666667,3.883,3.627,2044.884429,2816.31,7604.31,346,8
8286,760,1236.0,343.0,3.8819999999999997,3.6260000000000003,2044.9464289999999,2816.38,7640.38,345,8
8287,761,1236.0,342.0,3.8819999999999997,3.627,2042.25,2816.25,7604.25,344,8
8288,762,1224.0,342.0,3.8819999999999997,3.627,2029.455857,2780.31,7604.31,343,8
8289,763,1224.0,339.0,3.88,3.6289999999999996,2003.777,2780.31,7640.31,342,8
8290,764,1212.0,349.219,3.8760000000000003,3.9139999999999997,1750.0,2611.0,8085.0,341,8
8291,765,194118.84,173958.492,4.24,3.3560000000000003,57209.981,68460.0,68460.0,340,8
8292,766,1224.0,343.2,3.8689999999999998,3.59,3086.32,4220.32,11168.32,339,8
8293,767,1224.0,339.3333333,3.8710000000000004,3.645,1993.334857,2744.19,7928.19,338,8
8294,768,1224.0,340.6666667,3.873,3.645,1994.354,2744.35,7748.35,337,8
8295,769,1224.0,338.5,3.873,3.6439999999999997,2003.780571,2744.35,7676.35,336,8
8296,770,1224.0,340.0,3.8739999999999997,3.6439999999999997,2006.254,2780.25,7676.25,335,8
8297,771,1224.0,339.0,3.8739999999999997,3.6430000000000002,2006.32,2780.32,7640.32,334,8
8298,772,1224.0,339.0,3.8739999999999997,3.642,2006.32,2744.32,7604.32,333,8
8299,773,1224.0,339.0,3.873,3.6430000000000002,2003.818571,2744.39,7640.39,332,8
8300,774,1224.0,337.9896667,3.8739999999999997,3.642,2000.3829999999998,2744.38,7640.38,331,8
8301,775,1212.0,337.5,3.872,3.642,1993.4948570000001,2744.35,7676.35,330,8
8302,776,1212.0,337.5,3.872,3.6430000000000002,1978.0342859999998,2744.32,7640.32,329,8
8303,777,1212.0,336.0,3.872,3.642,1972.891429,2708.32,7568.32,328,8
8304,778,1212.0,336.0,3.872,3.642,1970.3829999999998,2708.38,7640.38,327,8
8305,779,1212.0,334.4256,3.8710000000000004,3.6430000000000002,1970.352,2708.35,7532.35,326,8
8306,780,1212.0,335.0,3.872,3.6430000000000002,1958.32,2708.31,7604.31,325,8
8307,781,1212.0,335.3333333,3.872,3.6430000000000002,1958.359,2708.36,7608.52,324,8
8308,782,1212.0,336.5,3.8739999999999997,3.6430000000000002,1958.281,2708.28,7532.28,323,8
8309,783,1236.0,338.0,3.88,3.64,1978.058286,2744.34,7532.34,322,8
8310,784,1236.0,339.3333333,3.8819999999999997,3.637,2019.201143,2780.34,7604.34,321,8
8311,785,1236.0,340.0,3.8819999999999997,3.637,2029.501857,2780.36,7604.36,320,8
8312,786,1236.0,341.3333333,3.8819999999999997,3.636,2024.266,2780.27,7640.27,319,8
8313,787,1236.0,338.0,3.883,3.636,2024.359,2780.36,7640.36,318,8
8314,788,1236.0,339.3333333,3.883,3.635,2024.3129999999999,2780.31,7676.31,317,8
8315,789,1233.59,350.406,3.8789999999999996,3.912,1802.515,2660.0,8092.0,316,8
8316,790,1236.0,342.0,3.877,3.906,1808.328,2636.33,8000.33,315,8
8317,791,1224.0,338.6666667,3.878,3.636,2034.566714,2780.28,7712.28,314,8
8318,792,1224.0,339.0,3.877,3.636,2024.344,2780.34,7640.34,313,8
8319,793,1224.0,338.0,3.8789999999999996,3.638,2014.058286,2780.34,7532.34,312,8
8320,794,1224.0,338.0,3.8789999999999996,3.637,2019.170143,2780.31,7604.31,311,8
8321,795,1224.0,337.3333333,3.878,3.636,2014.026286,2780.31,7568.31,310,8
8322,796,1220.81,336.0,3.878,3.637,1998.660714,2744.38,7604.38,309,8
8323,797,1212.0,335.3333333,3.877,3.637,1988.219,2744.22,7532.22,308,8
8324,798,1212.0,334.6666667,3.8760000000000003,3.639,1972.915429,2708.34,7568.34,307,8
8325,799,1212.0,335.3333333,3.877,3.659,1964.344,2708.34,7568.34,306,8
8326,800,1200.0,332.0,3.875,3.638,1964.25,2708.25,7568.25,305,8
8327,801,1188.0,330.0,3.8710000000000004,3.639,1940.3429999999998,2672.34,7496.34,304,8
8328,802,1176.0,327.23809520000003,3.8689999999999998,3.642,1892.25,2636.25,7532.25,303,8
8329,803,1176.0,328.0,3.8680000000000003,3.6430000000000002,1875.201143,2636.34,7496.34,302,8
8330,804,1176.0,328.0,3.8680000000000003,3.6439999999999997,1868.3120000000001,2600.31,7496.31,301,8
8331,805,1188.0,329.3333333,3.872,3.6430000000000002,1880.3120000000001,2636.31,7496.31,300,8
8332,806,1176.0,326.0,3.8689999999999998,3.641,1898.344,2636.34,7496.34,299,8
8333,807,1188.0,328.0,3.87,3.6439999999999997,1874.375,2600.38,7532.38,298,8
8334,808,1200.0,331.3333333,3.875,3.642,1904.344,2636.34,7532.34,297,8
8335,809,1200.0,330.0,3.875,3.64,1926.535714,2672.25,7532.25,296,8
8336,810,1200.0,330.0,3.8760000000000003,3.641,1926.660714,2672.38,7532.38,295,8
8337,811,1200.0,328.6666667,3.8760000000000003,3.64,1926.6287140000002,2672.34,7604.34,294,8
8338,812,1200.0,328.6666667,3.8760000000000003,3.661,1926.535714,2672.25,7568.25,293,8
8339,813,1212.0,342.0,3.859,3.917,1687.0,17036.97,18264.56,292,8
8340,814,1207.19,343.18699999999995,3.875,3.918,1673.0,2527.0,7875.0,291,8
8341,815,1212.0,335.3333333,3.872,3.909,1730.375,2564.38,7964.38,290,8
8342,816,1200.0,333.0,3.872,3.639,1972.8214289999999,2708.25,7604.25,289,8
8343,817,1200.0,330.2857143,3.873,3.64,1952.3120000000001,2708.31,7532.31,288,8
8344,818,1200.0,331.3333333,3.873,3.64,1941.901286,2672.19,7532.19,287,8
8345,819,1200.0,330.6666667,3.872,3.642,1931.740571,2672.31,7568.31,286,8
8346,820,1188.0,330.0,3.873,3.641,1928.25,2672.25,7532.25,285,8
8347,821,1188.0,328.0,3.8710000000000004,3.6430000000000002,1911.170143,2636.31,7532.31,284,8
8348,822,1188.0,328.6666667,3.8710000000000004,3.6430000000000002,1895.8035710000001,2636.38,7496.38,283,8
8349,823,1176.0,326.0,3.8689999999999998,3.6430000000000002,1890.597714,2636.31,7532.31,282,8
8350,824,1164.0,324.0,3.866,3.645,1859.740571,2600.31,7568.31,281,8
8351,825,1164.0,324.0,3.867,3.6460000000000004,1849.454857,2564.31,7532.31,280,8
8352,826,1164.0,324.6666667,3.867,3.6460000000000004,1838.3120000000001,2564.31,7532.31,279,8
8353,827,1176.0,325.5238095,3.8689999999999998,3.6460000000000004,1844.5,2564.5,7568.5,278,8
8354,828,1164.0,323.3333333,3.8680000000000003,3.6439999999999997,1868.375,2600.38,7568.38,277,8
8355,829,1176.0,324.0,3.8689999999999998,3.647,1844.375,2564.38,7496.38,276,8
8356,830,1176.0,326.6666667,3.872,3.6460000000000004,1856.3129999999999,2600.31,7496.31,275,8
8357,831,1176.0,327.047619,3.873,3.6430000000000002,1880.3129999999999,2636.31,7532.31,274,8
8358,832,1176.0,325.3333333,3.873,3.6430000000000002,1880.3120000000001,2636.31,7532.31,273,8
8359,833,1176.0,327.3333333,3.873,3.6430000000000002,1875.169143,2600.31,7532.31,272,8
8360,834,1176.0,325.3333333,3.873,3.6439999999999997,1880.3120000000001,2636.31,7532.31,271,8
8361,835,1176.0,326.6666667,3.872,3.6430000000000002,1880.3129999999999,2636.31,7568.31,270,8
8362,836,1176.0,326.0,3.872,3.6430000000000002,1880.4379999999999,2636.44,7523.12,269,8
8363,837,1176.0,325.3333333,3.8710000000000004,3.6430000000000002,1880.3129999999999,2600.31,7496.31,268,8
8364,838,1176.0,336.0,3.867,3.917,1631.0,2471.0,8106.0,267,8
8365,839,1176.0,326.0,3.8689999999999998,3.912,1634.3120000000001,2456.31,7928.31,266,8
8366,840,1176.0,326.6666667,3.8689999999999998,3.645,1885.455857,2636.31,7568.31,265,8
8367,841,1176.0,325.3333333,3.8689999999999998,3.645,1885.517857,2636.38,7532.38,264,8
8368,842,1176.0,326.0,3.8680000000000003,3.6460000000000004,1875.232143,2600.38,7460.38,263,8
8369,843,1181.31,326.6666667,3.8689999999999998,3.647,1874.375,2600.38,7424.38,262,8
8370,844,1176.0,324.38095239999996,3.867,3.645,1880.25,2600.25,7461.44,261,8
8371,845,1164.0,323.3333333,3.866,3.6460000000000004,1859.741571,2600.31,7460.31,260,8
8372,846,1164.0,321.3333333,3.866,3.647,1849.455857,2600.31,7460.31,259,8
8373,847,1152.0,319.3333333,3.864,3.647,1839.169143,2564.31,7460.31,258,8
8374,848,1152.0,320.0,3.865,3.65,1818.598714,2528.31,7460.31,257,8
8375,849,1152.0,318.0,3.861,3.65,1808.3129999999999,2528.31,7460.31,256,8
8376,850,1152.0,319.3333333,3.862,3.6510000000000002,1787.616571,2528.19,7460.19,255,8
8377,851,1148.69,316.8,3.862,3.6510000000000002,1792.884429,2528.31,7424.31,254,8
8378,852,1152.0,319.2,3.864,3.654,1777.517857,2492.38,7460.38,253,8
8379,853,1152.0,319.7142857,3.864,3.65,1808.25,2528.25,7496.25,252,8
8380,854,1152.0,318.6666667,3.864,3.6510000000000002,1803.232143,2528.38,7424.38,251,8
8381,855,1165.06,320.0,3.867,3.6510000000000002,1808.3129999999999,2528.31,7496.31,250,8
8382,856,1164.0,322.0,3.8680000000000003,3.6489999999999996,1828.8214289999999,2564.25,7496.25,249,8
